,item,ingredient
18248,245069,spiced rum
18249,245069,fresh lime juice
18250,245069,simple syrup
18251,245069,nutmeg
18252,245069,pear
18253,490045,vodka
18254,490045,irish cream
18255,490045,half-and-half
18256,121039,dark rum
18257,121039,cinnamon stick
18258,121039,vanilla bean
18259,121039,whole cloves
18260,121039,allspice berries
18261,121039,serrano peppers
18262,110156,reduced-sodium tomato juice
18263,110156,onion powder
18264,110156,celery seed
18265,110156,dried basil
18266,110156,artificial sweetener
18267,110156,wine vinegar
18268,37533,tomato juice
18269,37533,lime juice
18270,37533,juice
18271,37533,vinegar
18272,37533,sugar
18273,37533,prepared horseradish
18274,37533,salt
18275,37533,pepper
18276,37533,onion powder
18277,37533,garlic powder
18278,219209,tomato juice
18279,219209,creole seasoning
18280,219209,garlic
18281,219209,horseradish
18282,219209,steak sauce
18283,219209,worcestershire sauce
18284,219209,tabasco sauce
18285,219209,"lemon, juice of"
18286,326342,coffee liqueur
18287,326342,half-and-half
18288,326342,chocolate syrup
18289,326342,cinnamon
18290,326342,chili powder
18291,326342,seltzer water
18292,245541,spiced rum
18293,245541,milk
18294,245541,cinnamon
18295,245541,sugar
18296,502884,kosher salt
18297,502884,chili powder
18298,502884,lime wedge
18299,502884,tequila
18300,502884,lime juice
18301,502884,pineapple juice
18302,502884,cointreau liqueur
18303,502884,hot sauce
18304,262629,spiced rum
18305,262629,dark rum
18306,262629,sparkling apple cider
18307,262629,ground cinnamon
18308,262629,sugar
18309,262629,lemon juice
18310,296497,beer
18311,296497,bloody mary mix
18312,296497,peppar vodka
18313,296497,salt
18314,246260,vodka
18315,246260,frozen lemonade concentrate
18316,246260,ice cubes
18317,246260,mint sprig
18318,422492,evaporated milk
18319,422492,hot coffee
18320,422492,rum
18321,422492,butterscotch chips
18322,390120,sweet tea flavored vodka
18323,390120,lemonade
18324,390120,lemon twist
18325,292311,fresh pineapple
18326,292311,green seedless grapes
18327,292311,frozen sliced peaches
18328,292311,cherries
18329,292311,sugar
18330,292311,vodka
18331,292311,"limes, juice of"
18332,292311,mint sprig
18333,325514,frozen orange juice concentrate
18334,325514,fat-free sugar-free vanilla pudding mix
18335,325514,orange flavored yogurt
18336,325514,low-fat milk
18337,325514,vanilla vodka
18338,325514,orange-flavored liqueur
18339,325514,ice cubes
18340,100882,vodka
18341,100882,lemonade
18342,100882,strawberry juice
18343,317173,amaretto
18344,317173,triple sec
18345,317173,brewed espresso
18346,317173,cinnamon schnapps
18347,317173,whipped cream
18348,317173,ground cinnamon
18349,29105,midori melon liqueur
18350,29105,galliano
18351,29105,coconut liqueur
18352,29105,pineapple juice
18353,29105,cream
18354,36635,tequila
18355,36635,triple sec
18356,36635,prepared sweet-and-sour mix
18357,36635,lime juice
18358,36635,mangoes
18359,36635,pineapple chunk
18360,36635,kiwi fruit
18361,36635,ice
18362,36635,lime wedge
18363,36635,sugar
18364,380698,sugar
18365,380698,fresh mint leaves
18366,380698,lemons
18367,380698,cucumber
18368,380698,vodka
18369,380698,fresh lemon juice
18370,380698,club soda
18371,380698,ice
18372,185229,green creme de menthe
18373,185229,amarula cream liqueur
18374,184328,green creme de menthe
18375,184328,amarula cream liqueur
18376,184328,vanilla ice cream
18377,279868,midori melon liqueur
18378,279868,advocaat
18379,279868,irish cream
18380,279868,grenadine
18381,232665,rum
18382,232665,sweet vermouth
18383,232665,angostura bitters
18384,188398,vodka
18385,188398,cranberry juice
18386,188398,raspberry jam
18387,188398,chambord raspberry liquor
18388,448585,brut champagne
18389,448585,st. germain elderflower liqueur
18390,448585,club soda
18391,457044,raspberry liqueur
18392,457044,cream
18393,328604,ice
18394,328604,absolut vodka
18395,328604,grand marnier
18396,328604,kahlua
18397,328604,amaretto
18398,328604,irish cream
18399,328604,nutmeg
18400,313033,rum
18401,313033,water
18402,313033,sugar
18403,313033,lime juice
18404,313033,orange juice
18405,313033,pineapple juice
18406,313033,grenadine
18407,313033,nutmeg
18408,313033,bitters
18409,223788,dry red wine
18410,223788,sugar
18411,223788,orange juice
18412,223788,orange liqueur
18413,223788,orange
18414,223788,lime
18415,223788,lemon
18416,223788,apple
18417,223788,pear
18418,223788,peach
18419,223788,strawberries
18420,311166,absolut citron vodka
18421,311166,pomegranate-cranberry juice
18422,311166,absolut mandarin vodka
18423,311166,orange
18424,311166,lime
18425,311166,tangerine
18426,311166,water
18427,311166,ice
18428,231530,grenadine
18429,231530,blue curacao
18430,231530,goldschlager
18431,73640,pinot grigio wine
18432,73640,brandy
18433,73640,passion fruit nectar
18434,73640,sugar
18435,73640,plums
18436,73640,plum
18437,429096,tomato juice
18438,429096,lemon juice
18439,429096,brown sugar
18440,429096,worcestershire sauce
18441,429096,prepared horseradish
18442,429096,hot pepper sauce
18443,429096,celery & leaves
18444,429096,vodka
18445,429096,lemon slices
18446,429096,celery ribs
18447,298018,irish cream
18448,298018,kahlua
18449,298018,irish whiskey
18450,258564,cognac
18451,258564,white creme de menthe
18452,247262,fresh pineapple
18453,247262,stolichnaya vodka
18454,401537,honey
18455,401537,water
18456,401537,vodka
18457,401537,fresh lemon juice
18458,401537,lemon twist
18459,118253,stolichnaya vodka
18460,118253,grapefruit juice
18461,118253,cranberry juice
18462,118253,lime slice
18463,118253,cherries
18464,401931,vodka
18465,401931,pear juice
18466,401931,lime
18467,401931,nutmeg
18468,382869,apricot brandy
18469,382869,orange juice
18470,382869,prepared sweet-and-sour mix
18471,183441,vanilla vodka
18472,183441,orange juice
18473,183441,pineapple juice
18474,183441,strawberry daiquiri mix
18475,282963,strawberries
18476,282963,raspberry preserves
18477,282963,simple syrup
18478,282963,honey
18479,282963,vanilla ice cream
18480,282963,white wine
18481,282963,brandy
18482,282963,ice
18483,29462,strawberry schnapps
18484,29462,sugar
18485,29462,half-and-half
18486,29462,strawberries
18487,250151,fresh strawberries
18488,250151,vanilla ice cream
18489,250151,granulated sugar
18490,250151,grand marnier
18491,250151,amaretto
18492,250151,ice
18493,250151,lemon juice
18494,170262,vodka
18495,170262,lime juice
18496,170262,strawberry puree
18497,170262,ice cube
18498,326815,frozen limeade concentrate
18499,326815,light rum
18500,326815,powdered sugar
18501,326815,frozen whole strawberries
18502,326815,ice
18503,326815,banana
18504,326815,unsweetened frozen peach slices
18505,326815,pineapple tidbits
18506,122224,amaretto liqueur
18507,122224,half-and-half
18508,122224,strawberry
18509,122224,ice cubes
18510,375460,strawberries
18511,375460,vanilla ice cream
18512,375460,milk
18513,375460,powdered sugar
18514,375460,amaretto
18515,369326,strawberries
18516,369326,bananas
18517,369326,coconut milk
18518,369326,water
18519,369326,white rum
18520,369326,grenadine
18521,369326,ice
18522,251811,strawberries
18523,251811,banana
18524,251811,frangelico
18525,251811,baileys irish cream
18526,251811,yogurt
18527,251811,mint leaves
18528,157690,dark creme de cacao
18529,157690,cola
18530,157690,cream
18531,157690,grenadine
18532,408048,champagne
18533,408048,strawberry vodka
18534,408048,pineapple juice
18535,408048,strawberry daiquiri mix
18536,170931,frozen lemonade
18537,170931,frozen limeade concentrate
18538,170931,strawberry
18539,170931,water
18540,170931,vodka
18541,170931,sugar
18542,170931,boiling water
18543,170931,sprite
18544,265951,strawberry cream liqueur
18545,265951,vodka
18546,265951,strawberry schnapps
18547,240614,strawberries
18548,240614,lime wedges
18549,240614,simple syrup
18550,240614,cachaca
18551,121754,champagne
18552,121754,vodka
18553,121754,brandy
18554,121754,strawberries
18555,121754,ice
18556,122141,strawberry
18557,122141,vanilla extract
18558,122141,lemon juice
18559,122141,sugar
18560,122141,champagne
18561,321643,baileys irish cream
18562,321643,pineapple juice
18563,321643,strawberry syrup
18564,334432,grand marnier
18565,334432,kahlua
18566,334432,irish cream
18567,334432,orange juice
18568,334432,strawberries
18569,334432,ice
18570,235738,pineapple juice
18571,235738,light rum
18572,235738,frozen strawberries
18573,235738,sugar
18574,235738,coconut extract
18575,122547,strawberries
18576,122547,orange liqueur
18577,122547,lime juice
18578,122547,citrus-infused vodka
18579,433355,wild strawberry gelatin
18580,433355,boiling water
18581,433355,white rum
18582,433355,prepared sweet-and-sour mix
18583,171819,strawberry jell-o gelatin dessert
18584,171819,unsweetened strawberry kool-aid
18585,171819,hot water
18586,171819,pineapple juice
18587,171819,sugar
18588,171819,rum
18589,171819,fresh strawberries
18590,171819,ginger ale
18591,423850,white rum
18592,423850,lime juice
18593,423850,orange juice
18594,423850,fresh strawberries
18595,423850,strawberry sorbet
18596,423850,ice cubes
18597,171820,light rum
18598,171820,ice
18599,171820,sherbet
18600,171820,strawberries
18601,388823,strawberry
18602,388823,simple syrup
18603,388823,fresh lemon juice
18604,388823,ice
18605,388823,rum
18606,388823,fresh lime juice
18607,388823,sugar
18608,388823,water
18609,251824,strawberries
18610,251824,lime
18611,251824,strawberry syrup
18612,251824,citrus-infused vodka
18613,298139,cointreau liqueur
18614,298139,tequila
18615,298139,strawberry liqueur
18616,298139,orange juice
18617,298139,strawberries
18618,120662,vodka
18619,120662,strawberry juice
18620,120662,ice
18621,222474,fresh strawberries
18622,222474,unsweetened grapefruit juice
18623,222474,sugar
18624,222474,ice cubes
18625,313943,tequila
18626,313943,strawberry
18627,283180,gin
18628,283180,basil leaves
18629,283180,mint leaves
18630,283180,strawberries
18631,283180,simple syrup
18632,283180,fresh lemon juice
18633,283180,fresh orange juice
18634,283180,mint sprig
18635,55225,strawberries
18636,55225,sugar
18637,55225,bourbon
18638,55225,mint
18639,515577,sugar
18640,515577,water
18641,515577,fresh lemon juice
18642,515577,strawberry puree
18643,515577,grain alcohol
18644,226886,frozen strawberries
18645,226886,lime concentrate
18646,226886,water
18647,226886,white rum
18648,65909,strawberries
18649,65909,water
18650,65909,lime juice
18651,65909,sugar
18652,65909,ice cubes
18653,456586,frozen strawberries
18654,456586,mangoes
18655,456586,sugar
18656,456586,italian soda
18657,307878,tequila
18658,307878,orange liqueur
18659,307878,strawberry banana nectar
18660,307878,sugar
18661,307878,lime juice
18662,307878,frozen strawberries
18663,307878,ice
18664,169082,lime juice
18665,169082,water
18666,169082,triple sec
18667,169082,tequila
18668,169082,superfine sugar
18669,169082,strawberry
18670,169082,popsicle molds
18671,512283,frozen whole strawberries
18672,512283,frozen strawberry daiquiri concentrate
18673,512283,tequila
18674,512283,orange liqueur
18675,512283,fresh lime juice
18676,512283,club soda
18677,512283,lime slice
18678,512283,fresh strawberries
18679,433560,limes
18680,433560,strawberries
18681,433560,powdered sugar
18682,433560,tequila
18683,433560,triple sec
18684,433560,ice
18685,257462,strawberries
18686,257462,vodka
18687,257462,simple syrup
18688,290974,tequila rose
18689,290974,godiva white chocolate liqueur
18690,290974,milk
18691,95096,fresh strawberries
18692,95096,of fresh mint
18693,95096,brown sugar
18694,95096,limes
18695,95096,rum
18696,222261,strawberries
18697,222261,lemon juice
18698,222261,lime juice
18699,222261,superfine sugar
18700,222261,salt
18701,222261,tequila
18702,222261,triple sec
18703,222261,chambord raspberry liquor
18704,280641,strawberry daiquiri mix
18705,280641,orange juice
18706,280641,white rum
18707,280641,lime juice
18708,280641,ice cube
18709,223827,white creme de cacao
18710,223827,creme de noyaux
18711,223827,strawberry ice cream
18712,223827,fresh strawberries
18713,121718,fresh rosemary
18714,121718,strawberries
18715,121718,orange slice
18716,121718,vodka
18717,121718,lemonade
18718,121718,club soda
18719,122288,strawberry
18720,122288,sugar
18721,122288,red wine
18722,122288,orange
18723,122288,lemon
18724,122288,sparkling water
18725,122288,ice cube
18726,122288,fresh mint leaves
18727,383519,fresh strawberries
18728,383519,powdered sugar
18729,383519,basil sprig
18730,383519,ice
18731,383519,vodka
18732,383519,lemon juice
18733,383519,soda water
18734,419029,amaretto
18735,419029,creme de cacao
18736,419029,strawberries
18737,419029,ice cream
18738,419029,whipped cream
18739,299873,heavy cream
18740,299873,"lemon, zest of"
18741,299873,honey
18742,299873,fresh strawberries
18743,299873,frozen strawberries
18744,299873,apple juice
18745,299873,dark rum
18746,299873,sugar
18747,299873,lemon juice
18748,299873,graham cracker crumbs
18749,299873,lemon wedge
18750,52555,frozen strawberries
18751,52555,cranberry juice
18752,52555,champagne
18753,122060,strawberries
18754,122060,orange liqueur
18755,122060,dry white wine
18756,122060,mineral water
18757,278197,ice cube
18758,278197,vodka
18759,278197,strawberry schnapps
18760,278197,club soda
18761,278197,strawberry
18762,87550,strawberry cream liqueur
18763,87550,chocolate syrup
18764,87550,half-and-half
18765,87550,ice cream
18766,465624,fresh ginger
18767,465624,simple syrup
18768,465624,lime
18769,465624,mint leaves
18770,465624,strawberry
18771,465624,vodka
18772,465624,seltzer water
18773,95043,strawberry-banana gelatin
18774,95043,boiling water
18775,95043,banana rum
18776,167343,tequila
18777,167343,triple sec
18778,167343,frozen strawberries
18779,167343,kiwi
18780,167343,lime juice
18781,167343,sugar
18782,311646,frozen limeade concentrate
18783,311646,rum
18784,311646,fresh strawberries
18785,311646,sugar
18786,311646,ice cubes
18787,311646,lime slice
18788,279511,vodka
18789,279511,strawberry liqueur
18790,279511,pineapple juice
18791,100949,liqueur
18792,100949,white creme de cacao
18793,100949,whipping cream
18794,100949,orange juice
18795,16148,frozen pink lemonade concentrate
18796,16148,beer
18797,16148,corona beer
18798,16148,vodka
18799,147818,gin
18800,147818,cranberry juice
18801,15420,butterscotch schnapps
18802,15420,baileys irish cream
18803,267594,apple vodka
18804,267594,apple schnapps
18805,267594,vanilla vodka
18806,267594,lemon juice
18807,267594,cranberry juice
18808,149271,rum
18809,149271,gin
18810,149271,vodka
18811,149271,tequila
18812,149271,blue curacao
18813,149271,cherry brandy
18814,149271,sour mix
18815,149271,orange juice
18816,363399,vodka
18817,363399,water
18818,363399,vanilla extract
18819,363399,instant coffee powder
18820,363399,sugar substitute
18821,164657,frozen peaches
18822,164657,splenda granular
18823,164657,water
18824,164657,peach schnapps
18825,164657,champagne
18826,269097,vodka
18827,269097,blue curacao
18828,269097,grenadine
18829,269097,tonic water
18830,237957,water
18831,237957,lemon juice
18832,237957,lime juice
18833,237957,artificial sweetener
18834,280489,pomegranate syrup
18835,280489,dry vermouth
18836,280489,lemon juice
18837,280489,salt
18838,280489,lemon wedge
18839,180734,pink lemonade
18840,180734,light beer
18841,180734,vodka
18842,71090,beer
18843,71090,rose's lime juice
18844,314055,light rum
18845,314055,blackberries
18846,314055,blueberries
18847,314055,red raspberries
18848,314055,fresh mint leaves
